CD_ESCOLA,PARTICIPANTES,ENEM,CODMUN,CODDIST,LAB_INF,QD_ESP_C,QD_ESP_D,BIBLIO,REG_IN_CR,REG_IN_PE,REG_FU_8A,REG_MED_I,REG_MED_N,REG_MED_P,ENS_ESP,EJA,EJA_FUND,EJA_MED,AB1EM_11,AP9EF_12,AB1EM_12,AP9EF_13,AP3EM_13,AB1EM_13,AP9EF_14,AP3EM_14,AB1EM_14,INSE_AB,INSE_CL,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV2S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,TOTALEF_REPROV,EMABAND1S,EMABAND2S,EMABAND3S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,CODMEC,ALE9F1A5_2012,ALE9F1A5_2013,ALE9F1A5_2014,ALE9F1A5_2015,ALE9F6A9_2012,ALE9F6A9_2013,ALE9F6A9_2014,ALE9F6A9_2015,ALEF1A4_2012,ALEF1A8_2012,ALEF1A8_2013,ALEF1A8_2014,ALEF5A8_2012,ALEM1S_2012,ALEM1S_2013,ALEM1S_2014,ALEM1S_2015,ALEM2S_2012,ALEM2S_2013,ALEM2S_2014,ALEM2S_2015,ALEM_2012,ALEM_2013,ALEM_2014,ALEM_2015,ALFUNDII_2012,ALFUNDII_2013,ALFUNDII_2014,ALFUNDII_2015,ALFUNDI_2012,ALFUND_2012,ALFUND_2013,ALFUND_2014,ALFUND_2015,CLE9F1A5_2012,CLE9F1A5_2013,CLE9F1A5_2014,CLE9F1A5_2015,CLE9F6A9_2012,CLE9F6A9_2013,CLE9F6A9_2014,CLE9F6A9_2015,CLEM1S_2012,CLEM1S_2013,CLEM1S_2014,CLEM1S_2015,CLEM2S_2012,CLEM2S_2013,CLEM2S_2014,CLEM2S_2015,CLEM_2012,CLEM_2013,CLEM_2014,CLEM_2015,CLFUNDII_2012,CLFUNDII_2013,CLFUNDII_2015,CLFUNDI_2012,CLFUND_2012,CLFUND_2013,CLFUND_2014,CLFUND_2015,TOTAL_ALUNOS_2012,TOTAL_ALUNOS_2013,TOTAL_ALUNOS_2014,TOTAL_ALUNOS_2015
35105053,44,2,3550308,355030890,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,95.7,100.0,0.0,66.3612,Muito Alto,0,0,0,0,0,0,0,0,0,0,42,47,49,52,40,70,82,70,70,0,522,0,0,0,1,0,0,0,0,1,2,0,0,0,0,7,1,0,8,54,78,47,0,179,0,0,0,0,0,0,0,0,0,35105053,326.0,278.0,264.0,230.0,398.0,353.0,335.0,294.0,0.0,0.0,0.0,0.0,0.0,46.0,45.0,96.0,61.0,92.0,35.0,45.0,81.0,203.0,163.0,173.0,188.0,398.0,353.0,335.0,294.0,326.0,724.0,631.0,599.0,524.0,15.0,13.0,11.0,11.0,15.0,14.0,11.0,12.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,7.0,6.0,6.0,7.0,15.0,14.0,12.0,15.0,30.0,27.0,22.0,23.0,999.0,864.0,855.0,799.0
35105065,11,2,3550308,355030890,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,62.7425,Muito Alto,0,0,0,0,0,0,0,0,0,0,14,27,23,15,26,15,16,20,10,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,17,0,52,0,0,0,0,0,0,0,0,0,35105065,83.0,108.0,113.0,107.0,102.0,91.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,19.0,16.0,16.0,20.0,19.0,19.0,54.0,57.0,56.0,53.0,102.0,91.0,71.0,62.0,83.0,185.0,199.0,184.0,169.0,5.0,7.0,8.0,6.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,10.0,11.0,12.0,10.0,265.0,279.0,270.0,252.0
35105077,14,3,3550308,355030890,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,96.6,0.0,91.3,95.0,0.0,85.7,100.0,0.0,64.7335,Muito Alto,1,0,0,0,0,0,0,1,0,2,22,39,40,38,32,21,31,27,19,0,269,2,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,2,18,9,15,0,42,0,0,0,0,0,0,0,0,0,35105077,180.0,177.0,197.0,179.0,24.0,53.0,84.0,106.0,0.0,80.0,55.0,29.0,80.0,30.0,29.0,20.0,20.0,25.0,26.0,18.0,11.0,76.0,75.0,60.0,46.0,104.0,108.0,113.0,106.0,180.0,284.0,285.0,310.0,285.0,10.0,9.0,9.0,10.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,10.0,14.0,13.0,12.0,14.0,458.0,449.0,473.0,436.0
35105302,14,3,3550308,355030812,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,97.7,0.0,92.0,97.6,0.0,96.4,100.0,0.0,68.6392,Muito Alto,0,0,0,0,0,0,0,0,0,0,30,35,24,30,27,29,22,13,29,0,239,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,29,11,20,0,60,7,4,0,0,0,0,0,0,0,35105302,157.0,154.0,153.0,148.0,143.0,116.0,100.0,97.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,13.0,30.0,44.0,28.0,27.0,11.0,113.0,105.0,63.0,61.0,143.0,116.0,100.0,97.0,157.0,300.0,270.0,253.0,245.0,10.0,9.0,9.0,7.0,7.0,6.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,7.0,6.0,4.0,10.0,17.0,15.0,14.0,11.0,509.0,504.0,394.0,386.0
35105314,61,4,3550308,355030883,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,96.7,0.0,96.3,100.0,0.0,98.8,100.0,0.0,70.8392,Muito Alto,0,0,0,0,0,0,0,0,0,0,113,102,117,109,96,88,98,73,96,0,892,0,2,0,0,0,5,4,5,1,17,0,0,0,0,3,2,0,5,62,58,68,0,188,0,0,0,0,0,0,0,0,0,35105314,594.0,598.0,560.0,548.0,388.0,387.0,398.0,371.0,0.0,0.0,0.0,0.0,0.0,64.0,82.0,71.0,70.0,46.0,55.0,71.0,62.0,179.0,182.0,194.0,200.0,388.0,387.0,398.0,371.0,594.0,982.0,985.0,958.0,919.0,24.0,25.0,22.0,21.0,13.0,13.0,13.0,12.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,6.0,6.0,13.0,13.0,12.0,24.0,37.0,38.0,35.0,33.0,1394.0,1408.0,1381.0,1333.0
35105429,19,2,3550308,355030812,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,96.1,0.0,87.5,96.3,0.0,87.2,100.0,0.0,66.7149,Muito Alto,0,0,0,0,0,0,0,0,0,0,18,27,30,22,25,28,23,13,41,0,227,0,1,0,0,0,2,2,2,0,7,0,0,0,0,2,1,1,4,26,15,29,0,70,0,0,0,0,0,0,0,0,0,35105429,146.0,148.0,148.0,123.0,179.0,154.0,137.0,111.0,0.0,0.0,0.0,0.0,0.0,46.0,43.0,26.0,28.0,64.0,40.0,37.0,17.0,161.0,139.0,98.0,75.0,179.0,154.0,137.0,111.0,146.0,325.0,302.0,285.0,234.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,5.0,4.0,10.0,8.0,5.0,10.0,20.0,18.0,18.0,15.0,531.0,491.0,432.0,347.0
35105569,29,3,3550308,355030871,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,96.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,62.4403,Muito Alto,0,0,0,0,0,0,0,0,0,0,0,44,33,39,50,57,40,33,49,0,345,0,0,0,1,0,0,3,0,2,6,0,0,0,0,4,2,0,6,47,30,34,0,111,0,0,0,0,0,0,0,0,0,35105569,153.0,159.0,176.0,169.0,209.0,182.0,164.0,188.0,0.0,0.0,0.0,0.0,0.0,42.0,41.0,43.0,49.0,87.0,42.0,40.0,32.0,184.0,132.0,122.0,115.0,209.0,182.0,164.0,188.0,153.0,362.0,341.0,340.0,357.0,8.0,8.0,9.0,8.0,8.0,7.0,6.0,7.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,8.0,4.0,4.0,4.0,8.0,7.0,7.0,8.0,16.0,15.0,15.0,15.0,546.0,473.0,462.0,472.0
35105600,73,4,3550308,355030894,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,96.1,0.0,95.8,100.0,0.0,93.0,100.0,0.0,72.107,Muito Alto,0,0,0,0,1,0,1,0,0,2,132,124,134,139,139,140,128,123,121,0,1180,2,0,1,0,1,1,4,4,6,19,0,0,0,0,6,0,0,6,107,91,98,0,296,0,0,0,0,0,0,0,0,0,35105600,673.0,681.0,685.0,688.0,538.0,521.0,541.0,544.0,0.0,0.0,0.0,0.0,0.0,130.0,119.0,122.0,115.0,118.0,111.0,105.0,100.0,342.0,333.0,329.0,315.0,538.0,521.0,541.0,544.0,673.0,1211.0,1202.0,1226.0,1232.0,21.0,21.0,21.0,22.0,16.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,16.0,16.0,16.0,21.0,37.0,37.0,37.0,38.0,1868.0,1863.0,1882.0,1859.0
35105648,143,4,3550308,355030854,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,95.6,0.0,98.8,98.5,0.0,98.8,100.0,0.0,75.5797,Muito Alto,0,0,0,0,0,0,0,0,0,0,233,192,189,145,219,246,215,192,229,0,1860,1,2,1,0,0,6,3,6,11,30,0,0,0,0,12,9,0,21,212,167,164,0,543,0,0,0,0,0,0,0,0,0,35105648,1252.0,1140.0,1057.0,1008.0,1057.0,1021.0,978.0,926.0,0.0,0.0,0.0,0.0,0.0,248.0,223.0,219.0,240.0,209.0,225.0,193.0,193.0,657.0,653.0,629.0,607.0,1057.0,1021.0,978.0,926.0,1252.0,2309.0,2161.0,2035.0,1934.0,48.0,47.0,43.0,42.0,38.0,36.0,34.0,33.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,25.0,23.0,24.0,23.0,38.0,36.0,33.0,48.0,86.0,83.0,77.0,75.0,3525.0,3367.0,3198.0,3072.0
35105910,11,2,3550308,355030894,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,95.2,0.0,71.8791,Muito Alto,0,0,0,0,0,0,0,0,0,0,18,14,16,22,22,16,20,34,18,0,180,1,0,0,1,2,3,1,2,1,11,0,0,0,0,5,1,0,6,24,32,21,0,77,0,0,0,0,0,0,0,0,0,35105910,74.0,80.0,80.0,93.0,83.0,88.0,90.0,91.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,28.0,22.0,27.0,25.0,23.0,28.0,79.0,85.0,75.0,71.0,83.0,88.0,90.0,91.0,74.0,157.0,168.0,170.0,184.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,9.0,251.0,272.0,265.0,296.0
35105961,43,2,3550308,355030835,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,98.8,0.0,98.7,100.0,0.0,100.0,98.5,0.0,69.7606,Muito Alto,0,0,0,0,0,0,0,0,1,1,38,60,53,40,65,75,64,83,49,0,527,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,0,1,5,50,50,56,0,156,0,0,0,0,0,0,0,0,0,35105961,339.0,303.0,302.0,257.0,290.0,285.0,273.0,276.0,0.0,0.0,0.0,0.0,0.0,74.0,71.0,64.0,58.0,60.0,78.0,64.0,52.0,197.0,205.0,197.0,168.0,290.0,285.0,273.0,276.0,339.0,629.0,588.0,575.0,533.0,17.0,15.0,17.0,15.0,12.0,11.0,10.0,11.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,7.0,8.0,7.0,6.0,12.0,11.0,11.0,17.0,29.0,26.0,27.0,26.0,944.0,901.0,882.0,803.0
35105971,34,2,3550308,355030835,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,89.7,0.0,100.0,100.0,0.0,97.2,100.0,0.0,68.2541,Muito Alto,0,0,0,0,0,0,0,0,0,0,33,22,22,26,26,26,46,31,38,0,270,0,1,0,0,0,1,0,0,0,2,0,0,0,0,6,1,0,7,52,38,38,0,128,0,0,0,0,0,0,0,0,0,35105971,123.0,134.0,131.0,135.0,125.0,111.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,38.0,56.0,35.0,42.0,50.0,38.0,136.0,123.0,136.0,135.0,125.0,111.0,149.0,149.0,123.0,248.0,245.0,280.0,284.0,7.0,8.0,8.0,7.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,11.0,12.0,13.0,12.0,426.0,417.0,475.0,473.0
35106148,49,3,3550308,355030832,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,97.9,0.0,94.1,100.0,0.0,96.2,98.0,0.0,70.9727,Muito Alto,1,0,0,0,1,0,0,0,0,2,179,181,158,166,131,127,108,103,83,0,1236,4,0,0,0,1,6,4,7,4,26,0,0,0,0,12,0,0,12,73,76,69,0,218,0,0,0,0,0,0,0,0,0,35106148,704.0,753.0,807.0,836.0,465.0,461.0,440.0,452.0,0.0,0.0,0.0,0.0,0.0,95.0,91.0,97.0,96.0,76.0,75.0,76.0,85.0,243.0,232.0,224.0,255.0,465.0,461.0,440.0,452.0,704.0,1169.0,1214.0,1247.0,1288.0,29.0,30.0,32.0,34.0,17.0,15.0,16.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,17.0,15.0,16.0,29.0,46.0,45.0,48.0,50.0,1853.0,1915.0,1913.0,2013.0
35106367,11,2,3550308,355030832,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,97.1,100.0,0.0,90.5,92.0,0.0,66.995,Muito Alto,0,0,0,0,0,0,0,0,0,0,40,20,23,35,21,20,19,10,20,0,208,1,0,0,0,0,3,2,3,3,12,0,0,0,0,1,1,0,2,12,17,17,0,46,0,0,0,0,0,0,0,0,0,35106367,121.0,118.0,98.0,144.0,120.0,108.0,83.0,82.0,0.0,0.0,0.0,0.0,0.0,37.0,22.0,29.0,14.0,30.0,25.0,16.0,20.0,112.0,64.0,73.0,51.0,120.0,108.0,83.0,82.0,121.0,241.0,226.0,181.0,226.0,8.0,9.0,8.0,12.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,8.0,12.0,13.0,12.0,16.0,413.0,349.0,311.0,366.0
35106471,30,2,3550308,355030890,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,96.0,0.0,84.4,97.6,0.0,76.5,92.9,8.4,65.6077,Muito Alto,0,0,0,0,0,0,0,0,0,0,13,14,21,16,11,10,16,14,20,0,135,0,0,0,0,0,2,0,2,3,7,0,0,0,0,4,1,1,6,18,27,33,0,78,0,0,0,0,0,0,0,0,0,35106471,75.0,70.0,78.0,75.0,80.0,83.0,86.0,71.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,24.0,23.0,43.0,38.0,41.0,30.0,115.0,109.0,108.0,90.0,80.0,83.0,86.0,71.0,75.0,155.0,153.0,164.0,146.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,9.0,306.0,303.0,313.0,264.0
35106616,41,3,3550308,355030814,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.8,96.7,0.0,94.5,100.0,0.0,93.8,100.0,0.0,63.56100000000001,Muito Alto,0,0,0,0,0,0,0,0,0,0,98,82,68,71,67,76,56,64,57,0,639,0,1,2,2,1,6,5,5,6,28,0,0,0,0,7,8,0,15,60,46,47,0,153,0,0,0,0,0,0,0,0,0,35106616,273.0,312.0,358.0,394.0,226.0,225.0,251.0,277.0,0.0,0.0,0.0,0.0,0.0,64.0,63.0,61.0,66.0,54.0,50.0,54.0,57.0,146.0,163.0,159.0,170.0,226.0,225.0,251.0,277.0,273.0,499.0,537.0,609.0,671.0,11.0,12.0,13.0,14.0,8.0,8.0,8.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,6.0,6.0,8.0,8.0,9.0,11.0,19.0,20.0,21.0,23.0,750.0,832.0,901.0,976.0
35106628,42,2,3550308,355030834,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,86.3,0.0,95.7,98.3,0.0,98.7,97.8,0.0,64.8815,Muito Alto,0,0,0,0,0,0,0,0,0,0,69,77,54,77,77,72,82,57,73,0,638,0,0,1,1,1,0,1,3,5,12,0,0,0,0,1,2,0,3,61,70,51,0,182,0,0,0,0,0,0,0,0,0,35106628,396.0,386.0,388.0,353.0,336.0,332.0,316.0,292.0,0.0,0.0,0.0,0.0,0.0,58.0,68.0,80.0,64.0,63.0,45.0,66.0,73.0,190.0,172.0,193.0,190.0,336.0,332.0,316.0,292.0,396.0,732.0,718.0,704.0,645.0,16.0,16.0,16.0,17.0,12.0,12.0,12.0,12.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,12.0,12.0,12.0,16.0,28.0,28.0,28.0,29.0,1088.0,1068.0,1077.0,993.0
35106636,52,4,3550308,355030814,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,96.0,0.0,70.8,95.9,0.0,93.8,100.0,0.0,61.2509,Alto,0,0,0,0,0,0,0,0,0,0,88,91,91,90,95,93,85,93,86,0,812,1,0,2,0,2,13,8,9,5,40,0,0,0,0,4,1,0,5,92,47,53,0,192,0,0,0,0,0,0,0,0,0,35106636,477.0,489.0,476.0,461.0,344.0,367.0,405.0,397.0,0.0,0.0,0.0,0.0,0.0,63.0,84.0,59.0,97.0,62.0,57.0,60.0,49.0,185.0,193.0,170.0,200.0,344.0,367.0,405.0,397.0,477.0,821.0,856.0,881.0,858.0,15.0,15.0,15.0,15.0,10.0,11.0,12.0,12.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,7.0,10.0,11.0,12.0,15.0,25.0,26.0,27.0,27.0,1006.0,1049.0,1051.0,1058.0
35106677,70,2,3550308,355030834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,95.7,0.0,97.7,98.7,0.0,100.0,100.0,0.0,59.1852,Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,61,94,0,205,0,0,0,0,0,0,1,5,0,6,0,0,0,0,9,0,0,9,81,95,87,0,263,0,0,0,0,0,0,135,59,0,35106677,114.0,62.0,0.0,0.0,155.0,223.0,280.0,212.0,0.0,180.0,92.0,0.0,180.0,88.0,95.0,96.0,91.0,87.0,75.0,92.0,96.0,235.0,247.0,265.0,274.0,335.0,315.0,280.0,212.0,114.0,449.0,377.0,280.0,212.0,4.0,2.0,0.0,0.0,5.0,7.0,9.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,11.0,10.0,7.0,4.0,15.0,12.0,9.0,7.0,684.0,624.0,545.0,1090.0
35106690,35,2,3550308,355030834,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,93.2,0.0,96.1,91.3,0.0,92.6,100.0,0.0,67.9825,Muito Alto,0,0,0,0,0,0,0,0,0,0,13,16,27,22,28,33,38,65,64,0,306,0,0,0,0,0,1,2,3,3,9,0,0,0,0,4,0,0,4,41,47,40,0,128,0,0,0,0,0,0,0,0,0,35106690,185.0,142.0,126.0,106.0,108.0,181.0,227.0,208.0,0.0,156.0,77.0,0.0,156.0,30.0,53.0,59.0,50.0,22.0,31.0,45.0,47.0,87.0,106.0,132.0,139.0,264.0,258.0,227.0,208.0,185.0,449.0,400.0,353.0,314.0,7.0,6.0,5.0,5.0,4.0,6.0,8.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,10.0,8.0,7.0,7.0,17.0,14.0,13.0,12.0,536.0,506.0,498.0,469.0
35106756,62,3,3550308,355030834,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,98.6,97.4,0.0,100.0,100.0,0.0,65.096,Muito Alto,0,0,0,0,0,0,0,0,0,0,101,98,98,103,94,102,97,87,88,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,14,91,62,66,0,219,0,0,0,0,0,0,0,0,0,35106756,478.0,505.0,503.0,494.0,316.0,353.0,389.0,376.0,0.0,0.0,0.0,0.0,0.0,99.0,89.0,86.0,105.0,82.0,84.0,76.0,66.0,258.0,250.0,243.0,238.0,316.0,353.0,389.0,376.0,478.0,794.0,858.0,892.0,870.0,18.0,18.0,18.0,20.0,10.0,11.0,12.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,10.0,11.0,12.0,18.0,28.0,29.0,30.0,32.0,1158.0,1213.0,1239.0,1211.0
35106768,35,2,3550308,355030868,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,92.5,0.0,87.7,100.0,0.0,89.5,97.7,0.0,63.588,Muito Alto,0,0,0,0,0,0,0,0,0,0,93,74,91,59,52,79,57,58,73,0,636,0,0,0,0,0,2,0,1,2,5,0,0,0,0,5,0,0,5,41,42,38,0,121,0,0,0,0,0,0,0,0,0,35106768,333.0,376.0,380.0,371.0,333.0,277.0,269.0,268.0,0.0,0.0,0.0,0.0,0.0,55.0,46.0,48.0,47.0,48.0,46.0,41.0,41.0,154.0,135.0,133.0,126.0,333.0,277.0,269.0,268.0,333.0,666.0,653.0,649.0,639.0,17.0,17.0,17.0,18.0,12.0,10.0,11.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,12.0,10.0,10.0,17.0,29.0,27.0,28.0,28.0,1074.0,1019.0,1031.0,999.0
35106781,30,2,3550308,355030834,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.2,90.0,3.1,93.1,100.0,6.2,87.4,92.0,3.9,58.8849,Alto,0,0,0,0,0,0,2,0,0,2,22,32,39,43,43,65,61,51,68,0,424,1,0,0,0,1,5,2,10,5,24,1,1,0,2,12,5,0,17,71,42,37,0,150,0,0,0,0,0,0,0,0,0,35106781,203.0,196.0,195.0,182.0,321.0,328.0,286.0,267.0,0.0,0.0,0.0,0.0,0.0,65.0,63.0,75.0,86.0,74.0,66.0,47.0,49.0,181.0,195.0,174.0,173.0,321.0,328.0,286.0,267.0,203.0,524.0,524.0,481.0,449.0,10.0,10.0,10.0,9.0,12.0,12.0,12.0,12.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,10.0,22.0,22.0,22.0,21.0,722.0,740.0,671.0,633.0
35106800,25,2,3550308,355030868,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,64.6829,Muito Alto,0,0,0,0,0,0,0,0,0,0,40,67,54,39,47,52,63,51,53,0,466,0,1,0,2,2,0,0,2,0,7,0,0,0,0,3,0,0,3,46,29,37,0,112,0,0,0,0,0,0,0,0,0,35106800,252.0,262.0,271.0,258.0,197.0,224.0,247.0,222.0,0.0,0.0,0.0,0.0,0.0,52.0,39.0,38.0,50.0,17.0,51.0,39.0,30.0,94.0,114.0,120.0,117.0,197.0,224.0,247.0,222.0,252.0,449.0,486.0,518.0,480.0,10.0,10.0,11.0,11.0,8.0,8.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,10.0,18.0,18.0,19.0,19.0,581.0,648.0,680.0,597.0
35106811,50,2,3550308,355030834,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,94.5,0.0,93.5,93.8,0.0,92.0,96.2,0.0,63.0779,Muito Alto,0,0,0,0,0,0,0,0,0,0,53,56,46,35,69,69,55,85,77,0,545,0,0,0,1,0,0,0,6,6,13,0,0,0,0,18,6,0,24,57,59,57,0,173,0,0,0,0,0,0,0,0,0,35106811,183.0,226.0,241.0,261.0,286.0,289.0,310.0,299.0,0.0,0.0,0.0,0.0,0.0,59.0,72.0,76.0,71.0,76.0,61.0,60.0,68.0,197.0,199.0,190.0,195.0,286.0,289.0,310.0,299.0,183.0,469.0,515.0,551.0,560.0,7.0,10.0,11.0,13.0,12.0,12.0,13.0,12.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,7.0,8.0,7.0,7.0,12.0,12.0,12.0,7.0,19.0,22.0,24.0,25.0,723.0,775.0,799.0,823.0
35106896,39,2,3550308,355030849,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,97.2,0.0,97.3,100.0,0.0,100.0,100.0,0.0,66.2639,Muito Alto,0,0,0,0,0,0,0,0,0,0,52,53,49,30,59,61,65,68,58,0,495,1,0,0,0,0,1,1,0,4,7,0,0,0,0,6,3,0,9,61,49,47,0,157,0,0,0,0,0,0,0,0,0,35106896,275.0,264.0,253.0,251.0,291.0,283.0,283.0,261.0,0.0,0.0,0.0,0.0,0.0,58.0,64.0,59.0,69.0,56.0,56.0,51.0,51.0,154.0,171.0,159.0,167.0,291.0,283.0,283.0,261.0,275.0,566.0,547.0,536.0,512.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,12.0,12.0,11.0,14.0,26.0,25.0,25.0,24.0,817.0,797.0,801.0,782.0
